"","borough","neighborhood","building.class.category","tax.class.at.present","block","lot","ease.ment","building.class.at.present","address","apartment.number","zip.code","residential.units","commercial.units","total.units","land.square.feet","gross.square.feet","year.built","tax.class.at.time.of.sale","building.class.at.time.of.sale","sale.price","sale.date","sale.price.n","gross.sqft","land.sqft"
"1",2,"BATHGATE                 ","01  ONE FAMILY DWELLINGS                    ","1",3035,2,NA,"S1","441 EAST 178 STREET                      ","            ",10457,1,1,2," 1,287 "," 2,528 ",1899,1,"S1"," -   ",NA,0,2528,1287
"2",2,"BATHGATE                 ","01  ONE FAMILY DWELLINGS                    ","1",3043,55,NA,"A1","1948 BATHGATE AVENUE                     ","            ",10457,1,0,1," 2,356 "," 2,047 ",1901,1,"A1"," 220,000 ",NA,220000,2047,2356
"3",2,"BATHGATE                 ","01  ONE FAMILY DWELLINGS                    ","1",3048,27,NA,"A1","538 EAST 182 STREET                      ","            ",10457,1,0,1," 1,209 "," 1,048 ",1901,1,"A1"," -   ",NA,0,1048,1209
"4",2,"BATHGATE                 ","01  ONE FAMILY DWELLINGS                    ","1",3048,27,NA,"A1","538 EAST 182 STREET                      ","            ",10457,1,0,1," 1,209 "," 1,048 ",1901,1,"A1"," -   ",NA,0,1048,1209
"5",2,"BATHGATE                 ","01  ONE FAMILY DWELLINGS                    ","1",3053,86,NA,"S0","2364 WASHINGTON AVENUE                   ","            ",10458,1,2,3," 1,911 "," 4,080 ",1931,1,"S0"," -   ",NA,0,4080,1911
"6",2,"BATHGATE                 ","01  ONE FAMILY DWELLINGS                    ","1",3053,102,NA,"A1","2329 BASSFORD AVENUE                     ","            ",10458,1,0,1," 919 "," 1,248 ",1901,1,"A1"," -   ",NA,0,1248,919
"7",2,"BATHGATE                 ","02  TWO FAMILY DWELLINGS                    ","1",2900,61,NA,"S2","406 EAST TREMONT AVENUE                  ","            ",10457,2,1,3," 1,855 "," 4,452 ",1931,1,"S2"," 399,000 ",NA,399000,4452,1855
"8",2,"BATHGATE                 ","02  TWO FAMILY DWELLINGS                    ","1",2912,117,NA,"B1","1538 WASHINGTON AVENUE                   ","            ",10457,2,0,2," 2,000 "," 2,400 ",1993,1,"B1"," 493,000 ",NA,493000,2400,2000
"9",2,"BATHGATE                 ","02  TWO FAMILY DWELLINGS                    ","1",2912,118,NA,"B1","1540 WASHINGTON AVENUE                   ","            ",10457,2,0,2," 2,000 "," 2,400 ",1993,1,"B1"," -   ",NA,0,2400,2000
"10",2,"BATHGATE                 ","02  TWO FAMILY DWELLINGS                    ","1",2929,137,NA,"B1","541 CLAREMONT PARKWAY                    ","            ",10457,2,0,2," 3,664 "," 2,394 ",1995,1,"B1"," 470,000 ",NA,470000,2394,3664
"11",2,"BATHGATE                 ","02  TWO FAMILY DWELLINGS                    ","1",3030,149,NA,"S2","2260 WEBSTER AVENUE                      ","            ",10457,2,1,3," 1,620 "," 3,240 ",1931,1,"S2"," 550,000 ",NA,550000,3240,1620
"12",2,"BATHGATE                 ","02  TWO FAMILY DWELLINGS                    ","1",3030,202,NA,"B3","4465 PARK AVE                            ","            ",10457,2,0,2," 1,569 "," 1,497 ",1899,1,"B3"," 1,000 ",NA,1000,1497,1569
"13",2,"BATHGATE                 ","02  TWO FAMILY DWELLINGS                    ","1",3030,202,NA,"B3","4465 PARK AVE                            ","            ",10457,2,0,2," 1,569 "," 1,497 ",1899,1,"B3"," 1,000 ",NA,1000,1497,1569
"14",2,"BATHGATE                 ","02  TWO FAMILY DWELLINGS                    ","1",3035,140,NA,"B1","1983 WASHINGTON AVENUE                   ","            ",10457,2,0,2," 4,124 "," 2,340 ",1998,1,"B1"," 228,000 ",NA,228000,2340,4124
"15",2,"BATHGATE                 ","02  TWO FAMILY DWELLINGS                    ","1",3039,6,NA,"B1","440 EAST 185 STREET                      ","            ",10458,2,0,2," 1,500 "," 2,400 ",1997,1,"B1"," 422,500 ",NA,422500,2400,1500
"16",2,"BATHGATE                 ","02  TWO FAMILY DWELLINGS                    ","1",3039,30,NA,"B1","469B EAST 184 STREET                     ","            ",10458,2,0,2," 741 "," 2,133 ",2006,1,"B1"," -   ",NA,0,2133,741
"17",2,"BATHGATE                 ","02  TWO FAMILY DWELLINGS                    ","1",3039,42,NA,"B1","440 EAST 186 STREET                      ","            ",10458,2,0,2," 2,000 "," 2,112 ",1901,1,"B1"," -   ",NA,0,2112,2000
"18",2,"BATHGATE                 ","02  TWO FAMILY DWELLINGS                    ","1",3039,130,NA,"B1","469A EAST 184 STREET                     ","            ",10458,2,0,2," 1,016 "," 700 ",2006,1,"B1"," 518,000 ",NA,518000,700,1016
"19",2,"BATHGATE                 ","02  TWO FAMILY DWELLINGS                    ","1",3046,7,NA,"B2","2038 WASHINGTON AVENUE                   ","            ",10457,2,0,2," 3,732 "," 2,901 ",2000,1,"B2"," -   ",NA,0,2901,3732
"20",2,"BATHGATE                 ","02  TWO FAMILY DWELLINGS                    ","1",3048,12,NA,"B2","2174 BATHGATE AVENUE                     ","            ",10457,2,0,2," 4,973 "," 4,375 ",1901,1,"B2"," 680,000 ",NA,680000,4375,4973
"21",2,"BATHGATE                 ","02  TWO FAMILY DWELLINGS                    ","1",3048,29,NA,"S2","542 EAST 182 STREET                      ","            ",10457,2,1,3," 1,612 "," 2,778 ",1901,1,"S2"," -   ",NA,0,2778,1612
"22",2,"BATHGATE                 ","02  TWO FAMILY DWELLINGS                    ","1",3050,85,NA,"B1","2241 BATHGATE AVENUE                     ","            ",10457,2,0,2," 1,562 "," 2,536 ",2004,1,"B1"," 430,000 ",NA,430000,2536,1562
"23",2,"BATHGATE                 ","02  TWO FAMILY DWELLINGS                    ","1",3050,93,NA,"B2","2238 BASSFORD AVENUE                     ","            ",10457,2,0,2," 1,301 "," 2,300 ",1901,1,"B2"," 495,000 ",NA,495000,2300,1301
"24",2,"BATHGATE                 ","02  TWO FAMILY DWELLINGS                    ","1",3053,4,NA,"B1","507 EAST 183RD STREET                    ","            ",10458,2,0,2," 1,380 "," 2,805 ",1901,1,"B1"," 127,000 ",NA,127000,2805,1380
"25",2,"BATHGATE                 ","02  TWO FAMILY DWELLINGS                    ","1",3053,6,NA,"B9","2304 BASSFORD AVE                        ","            ",10458,2,0,2," 2,129 "," 2,960 ",1901,1,"B9"," -   ",NA,0,2960,2129
"26",2,"BATHGATE                 ","02  TWO FAMILY DWELLINGS                    ","1",3053,109,NA,"B3","2315 BASSFORD AVENUE                     ","            ",10458,2,0,2," 1,202 "," 1,966 ",1901,1,"B3"," 480,000 ",NA,480000,1966,1202
"27",2,"BATHGATE                 ","03  THREE FAMILY DWELLINGS                  ","1",3038,124,NA,"C0","466 EAST 183RD ST                        ","            ",10458,3,0,3," 1,204 "," 2,889 ",2004,1,"C0"," -   ",NA,0,2889,1204
"28",2,"BATHGATE                 ","03  THREE FAMILY DWELLINGS                  ","1",3038,124,NA,"C0","466 EAST 183 STREET                      ","            ",10458,3,0,3," 1,204 "," 2,889 ",2004,1,"C0"," 390,000 ",NA,390000,2889,1204
"29",2,"BATHGATE                 ","03  THREE FAMILY DWELLINGS                  ","1",3038,126,NA,"C0","470 EAST 183RD STREET                    ","            ",10458,3,0,3," 1,278 "," 2,955 ",2004,1,"C0"," -   ",NA,0,2955,1278
"30",2,"BATHGATE                 ","03  THREE FAMILY DWELLINGS                  ","1",3039,61,NA,"C0","2355 WASHINGTON AVENUE                   ","            ",10458,3,0,3," 1,638 "," 3,240 ",2007,1,"C0"," 350,000 ",NA,350000,3240,1638
"31",2,"BATHGATE                 ","03  THREE FAMILY DWELLINGS                  ","1",3047,29,NA,"C0","2108 BATHGATE AVE                        ","            ",10457,3,0,3," 1,650 "," 3,316 ",2005,1,"C0"," 450,000 ",NA,450000,3316,1650
"32",2,"BATHGATE                 ","03  THREE FAMILY DWELLINGS                  ","1",3053,120,NA,"C0","504 EAST 184 STREET                      ","            ",10458,3,0,3," 1,334 "," 2,936 ",2005,1,"C0"," 431,550 ",NA,431550,2936,1334
"33",2,"BATHGATE                 ","03  THREE FAMILY DWELLINGS                  ","1",3053,121,NA,"C0","506 EAST 184 STREET                      ","            ",10458,3,0,3," 1,269 "," 2,936 ",2005,1,"C0"," 351,000 ",NA,351000,2936,1269
"34",2,"BATHGATE                 ","05  TAX CLASS 1 VACANT LAND                 ","1B",2912,161,NA,"V3","CLAREMONT PARKWAY                        ","            ",10457,0,0,0," 29,400 "," -   ",0,1,"V3"," 75,000 ",NA,75000,NA,29400
"35",2,"BATHGATE                 ","05  TAX CLASS 1 VACANT LAND                 ","1B",3036,35,NA,"V0","2087 WASHINGTON AVENUE                   ","            ",10457,0,0,0," 2,099 "," -   ",0,1,"V0"," -   ",NA,0,NA,2099
"36",2,"BATHGATE                 ","05  TAX CLASS 1 VACANT LAND                 ","1B",3050,78,NA,"V0","BATHGATE AVENUE                          ","            ",10457,0,0,0," 2,025 "," -   ",0,1,"V0"," -   ",NA,0,NA,2025
"37",2,"BATHGATE                 ","06  TAX CLASS 1 - OTHER                     ","1",3050,100,NA,"G0","2250 BASSFORD                            ","            ",10457,0,0,0," 2,616 "," -   ",1950,1,"G0"," 275,000 ",NA,275000,NA,2616
"38",2,"BATHGATE                 ","07  RENTALS - WALKUP APARTMENTS             ","2",2912,1,NA,"C7","481 EAST 171 STREET                      ","            ",10457,13,2,15," 2,964 "," 13,685 ",1925,2,"C7"," -   ",NA,0,13685,2964
"39",2,"BATHGATE                 ","07  RENTALS - WALKUP APARTMENTS             ","2",2912,2,NA,"C1","1514 WASHINGTON AVENUE                   ","            ",10457,11,0,11," 2,600 "," 11,784 ",1925,2,"C1"," -   ",NA,0,11784,2600
"40",2,"BATHGATE                 ","07  RENTALS - WALKUP APARTMENTS             ","2B",2924,6,NA,"C1","1874 BATHGATE AVENUE                     ","            ",10457,7,0,7," 1,628 "," 5,184 ",1931,2,"C1"," 675,000 ",NA,675000,5184,1628
"41",2,"BATHGATE                 ","07  RENTALS - WALKUP APARTMENTS             ","2",2927,54,NA,"C1","1473 FULTON AVENUE                       ","            ",10456,20,0,20," 5,625 "," 22,500 ",1912,2,"C1"," 3,682,769 ",NA,3682769,22500,5625
"42",2,"BATHGATE                 ","07  RENTALS - WALKUP APARTMENTS             ","2B",3031,19,NA,"C1","2338 WEBSTER AVE                         ","            ",10458,8,0,8," 3,002 "," 8,884 ",1931,2,"C1"," 1,075,000 ",NA,1075000,8884,3002
"43",2,"BATHGATE                 ","07  RENTALS - WALKUP APARTMENTS             ","2",3031,60,NA,"C1","4589 PARK AVENUE                         ","            ",10458,25,0,25," 4,779 "," 18,975 ",1912,2,"C1"," 3,443,023 ",NA,3443023,18975,4779
"44",2,"BATHGATE                 ","07  RENTALS - WALKUP APARTMENTS             ","2",3031,63,NA,"C1","4585 PARK AVENUE                         ","            ",10458,25,0,25," 4,787 "," 18,975 ",1912,2,"C1"," 3,364,440 ",NA,3364440,18975,4787
"45",2,"BATHGATE                 ","07  RENTALS - WALKUP APARTMENTS             ","2B",3032,53,NA,"C1","4687 PARK AVE                            ","            ",10458,8,0,8," 4,025 "," 9,600 ",1910,2,"C1"," -   ",NA,0,9600,4025
"46",2,"BATHGATE                 ","07  RENTALS - WALKUP APARTMENTS             ","2B",3032,58,NA,"C7","413 EAST 187 STREET                      ","            ",10458,7,1,8," 3,325 "," 8,800 ",1910,2,"C7"," 1,270,000 ",NA,1270000,8800,3325
"47",2,"BATHGATE                 ","07  RENTALS - WALKUP APARTMENTS             ","2B",3035,23,NA,"C1","446 E 179 STREET                         ","            ",10457,8,0,8," 2,805 "," 8,712 ",1910,2,"C1"," 850,000 ",NA,850000,8712,2805
"48",2,"BATHGATE                 ","07  RENTALS - WALKUP APARTMENTS             ","2A",3039,67,NA,"C3","461 EAST 185 STREET                      ","            ",10458,4,0,4," 2,500 "," 3,786 ",1910,2,"C3"," -   ",NA,0,3786,2500
"49",2,"BATHGATE                 ","07  RENTALS - WALKUP APARTMENTS             ","2",3040,7,NA,"C7","444 EAST 187 STREET                      ","            ",10458,28,2,30," 5,000 "," 22,500 ",1926,2,"C7"," 4,608,457 ",NA,4608457,22500,5000
"50",2,"BATHGATE                 ","07  RENTALS - WALKUP APARTMENTS             ","2",3041,1,NA,"C7","441 EAST 187 STREET                      ","            ",10458,18,2,20," 3,400 "," 15,300 ",1910,2,"C7"," 3,103,383 ",NA,3103383,15300,3400
"51",2,"BATHGATE                 ","07  RENTALS - WALKUP APARTMENTS             ","2B",3050,102,NA,"C1","2254 BASSFORD AVENUE                     ","            ",10457,8,0,8," 2,727 "," 8,820 ",1910,2,"C1"," -   ",NA,0,8820,2727
"52",2,"BATHGATE                 ","07  RENTALS - WALKUP APARTMENTS             ","2",3051,24,NA,"C7","2280 BATHGATE AVENUE                     ","            ",10457,20,1,21," 9,464 "," 16,825 ",1911,2,"C7"," -   ",NA,0,16825,9464
"53",2,"BATHGATE                 ","08  RENTALS - ELEVATOR APARTMENTS           ","2",2903,3,NA,"D9","445 EAST 171 STREET                      ","            ",10457,46,0,46," 12,520 "," 45,046 ",2001,2,"D9"," 1,982,283 ",NA,1982283,45046,12520
"54",2,"BATHGATE                 ","08  RENTALS - ELEVATOR APARTMENTS           ","2",3050,76,NA,"D1","2265 BATHGATE AVENUE                     ","            ",10457,17,0,17," 4,088 "," 16,086 ",2012,2,"D1"," -   ",NA,0,16086,4088
"55",2,"BATHGATE                 ","10  COOPS - ELEVATOR APARTMENTS             ","2",3035,48,NA,"D4","463 EAST 178TH STREET, 5B                ","            ",10457,0,0,0," -   "," -   ",1935,2,"D4"," 35,000 ",NA,35000,NA,NA
"56",2,"BATHGATE                 ","14  RENTALS - 4-10 UNIT                     ","2B",3052,27,NA,"S9","2324 BATHGATE AVE                        ","            ",10458,4,3,7," 2,390 "," 6,000 ",1931,2,"S9"," 708,000 ",NA,708000,6000,2390
"57",2,"BATHGATE                 ","21  OFFICE BUILDINGS                        ","4",2919,50,NA,"O7","505 CLAREMONT PARKWAY                    ","            ",10457,0,1,1," 1,826 "," 1,728 ",1930,4,"O7"," -   ",NA,0,1728,1826
"58",2,"BATHGATE                 ","21  OFFICE BUILDINGS                        ","4",3043,8,NA,"O5","1932 WASHINGTON AVENUE                   ","            ",10457,0,1,1," 4,525 "," 18,000 ",1931,4,"O5"," 2,650,000 ",NA,2650000,18000,4525
"59",2,"BATHGATE                 ","22  STORE BUILDINGS                         ","4",2909,28,NA,"K2","1891 WASHINGTON AVENUE                   ","            ",10457,0,1,1," 1,858 "," 3,198 ",1925,4,"K2"," -   ",NA,0,3198,1858
"60",2,"BATHGATE                 ","22  STORE BUILDINGS                         ","4",2909,29,NA,"K1","1889 WASHINGTON AVENUE                   ","            ",10457,0,1,1," 1,451 "," 1,451 ",1952,4,"K1"," -   ",NA,0,1451,1451
"61",2,"BATHGATE                 ","22  STORE BUILDINGS                         ","4",3028,3,NA,"V1","1973 WEBSTER AVENUE                      ","            ",10457,0,2,2," 17,637 "," -   ",1930,4,"K2"," 2,800,000 ",NA,2800000,NA,17637
"62",2,"BATHGATE                 ","22  STORE BUILDINGS                         ","4",3030,156,NA,"K1","2276-80 WEBSTER AVE                      ","            ",10457,0,2,2," 4,024 "," 1,584 ",1931,4,"K1"," 750,000 ",NA,750000,1584,4024
"63",2,"BATHGATE                 ","22  STORE BUILDINGS                         ","4",3032,19,NA,"K4","2458 WEBSTER AVENUE                      ","            ",10458,0,3,3," 8,774 "," 15,500 ",1931,4,"K4"," -   ",NA,0,15500,8774
"64",2,"BATHGATE                 ","22  STORE BUILDINGS                         ","4",3032,29,NA,"K1","2472 WEBSTER AVENUE                      ","            ",10458,0,1,1," 1,546 "," 750 ",1931,4,"K1"," -   ",NA,0,750,1546
"65",2,"BATHGATE                 ","22  STORE BUILDINGS                         ","4",3043,84,NA,"K1","505-507 EAST TREMONT AVENUE              ","            ",10457,0,2,2," 3,273 "," 4,253 ",2005,4,"K1"," 1,625,000 ",NA,1625000,4253,3273
"66",2,"BATHGATE                 ","27  FACTORIES                               ","4",2918,34,NA,"F9","1869 BATHGATE AVENUE                     ","            ",10457,0,1,1," 16,682 "," 16,632 ",2001,4,"F9"," 1,400,000 ",NA,1400000,16632,16682
"67",2,"BATHGATE                 ","29  COMMERCIAL GARAGES                      ","4",3029,26,NA,"G2","2090 WEBSTER AVENUE                      ","            ",10457,0,1,1," 4,360 "," 1,200 ",1996,4,"G2"," 575,000 ",NA,575000,1200,4360
"68",2,"BATHGATE                 ","29  COMMERCIAL GARAGES                      ","4",3031,54,NA,"G7","4607 PARK AVENUE                         ","            ",10458,0,0,0," 3,954 "," -   ",0,4,"G7"," 2,150,000 ",NA,2150000,NA,3954
"69",2,"BATHGATE                 ","29  COMMERCIAL GARAGES                      ","4",3031,56,NA,"G7","4603 PARK AVENUE                         ","            ",10458,0,0,0," 3,882 "," -   ",0,4,"G7"," -   ",NA,0,NA,3882
"70",2,"BATHGATE                 ","29  COMMERCIAL GARAGES                      ","4",3031,57,NA,"G7","N/A PARK AVENUE                          ","            ",10458,0,0,0," 3,817 "," -   ",1912,4,"G7"," -   ",NA,0,NA,3817
"71",2,"BATHGATE                 ","29  COMMERCIAL GARAGES                      ","4",3031,59,NA,"G7","N/A PARK AVENUE                          ","            ",10458,0,0,0," 3,745 "," -   ",0,4,"G7"," -   ",NA,0,NA,3745
"72",2,"BATHGATE                 ","29  COMMERCIAL GARAGES                      ","4",3032,27,NA,"G7","2470 WEBSTER AVENUE                      ","            ",10458,0,0,0," 2,053 "," -   ",0,4,"G7"," 1,300,000 ",NA,1300000,NA,2053
"73",2,"BATHGATE                 ","29  COMMERCIAL GARAGES                      ","4",3035,3,NA,"G7","443 EAST 178 STREET                      ","            ",10457,0,0,0," 1,300 "," -   ",0,4,"G7"," -   ",NA,0,NA,1300
"74",2,"BATHGATE                 ","29  COMMERCIAL GARAGES                      ","4",3035,4,NA,"G7","N/A EAST 178 STREET                      ","            ",10457,0,0,0," 1,299 "," -   ",0,4,"G7"," -   ",NA,0,NA,1299
"75",2,"BATHGATE                 ","29  COMMERCIAL GARAGES                      ","4",3035,60,NA,"G7","N/A EAST 178 STREET                      ","            ",10457,0,0,0," 1,299 "," -   ",0,4,"G7"," -   ",NA,0,NA,1299
"76",2,"BATHGATE                 ","29  COMMERCIAL GARAGES                      ","4",3035,61,NA,"G7","449 EAST 178 STREET                      ","            ",10457,0,0,0," 1,287 "," -   ",0,4,"G7"," -   ",NA,0,NA,1287
"77",2,"BATHGATE                 ","29  COMMERCIAL GARAGES                      ","4",3036,30,NA,"G7","454 EAST 180 STREET                      ","            ",10457,0,0,0," 3,448 "," -   ",0,4,"G7"," 600,000 ",NA,6e+05,NA,3448
"78",2,"BATHGATE                 ","29  COMMERCIAL GARAGES                      ","4",3036,31,NA,"G7","456 EAST 180 STREET                      ","            ",10457,0,0,0," 5,533 "," -   ",0,4,"G7"," -   ",NA,0,NA,5533
"79",2,"BATHGATE                 ","29  COMMERCIAL GARAGES                      ","4",3045,25,NA,"G7","2086 BATHGATE AVENUE                     ","            ",10457,0,0,0," 1,163 "," -   ",0,4,"G7"," 125,000 ",NA,125000,NA,1163
"80",2,"BATHGATE                 ","29  COMMERCIAL GARAGES                      ","4",3045,26,NA,"G7","2088 BATHGATE AVENUE                     ","            ",10457,0,0,0," 1,139 "," -   ",0,4,"G7"," -   ",NA,0,NA,1139
"81",2,"BATHGATE                 ","29  COMMERCIAL GARAGES                      ","4",3045,44,NA,"GU","4329 3 AVENUE                            ","            ",10457,0,1,1," 9,936 "," 2,250 ",1989,4,"GU"," -   ",NA,0,2250,9936
"82",2,"BATHGATE                 ","29  COMMERCIAL GARAGES                      ","4",3046,30,NA,"G7","480 EAST 180 STREET                      ","            ",10457,0,0,0," 3,804 "," -   ",0,4,"G7"," 295,000 ",NA,295000,NA,3804
"83",2,"BATHGATE                 ","29  COMMERCIAL GARAGES                      ","4",3048,14,NA,"G7","2176 BATHGATE AVENUE                     ","            ",10457,0,0,0," 5,530 "," -   ",0,4,"G7"," 400,000 ",NA,4e+05,NA,5530
"84",2,"BATHGATE                 ","29  COMMERCIAL GARAGES                      ","4",3051,23,NA,"G7","3 AVENUE                                 ","            ",10457,0,0,0," -   "," -   ",0,4,"G7"," -   ",NA,0,NA,NA
"85",2,"BATHGATE                 ","29  COMMERCIAL GARAGES                      ","4",3051,34,NA,"G1","4487 3 AVENUE                            ","            ",10457,0,1,1," 52,666 "," 6,229 ",0,4,"G1"," 3,564,200 ",NA,3564200,6229,52666
"86",2,"BATHGATE                 ","30  WAREHOUSES                              ","4",2907,6,NA,"E1","4044-4046 PARK AVENUE                    ","            ",10457,0,1,1," 7,500 "," 12,430 ",1925,4,"E1"," -   ",NA,0,12430,7500
"87",2,"BATHGATE                 ","30  WAREHOUSES                              ","4",2907,63,NA,"E1","453 EAST 174 STREET                      ","            ",10457,0,1,1," 5,029 "," 5,000 ",1954,4,"E1"," -   ",NA,0,5000,5029
"88",2,"BATHGATE                 ","30  WAREHOUSES                              ","4",2908,37,NA,"E1","1827 WASHINGTON AVENUE                   ","            ",10457,0,1,1," 12,487 "," 11,750 ",1989,4,"E1"," 1,900,000 ",NA,1900000,11750,12487
"89",2,"BATHGATE                 ","30  WAREHOUSES                              ","4",2924,7,NA,"E1","1880 BATHGATE AVENUE                     ","            ",10457,0,1,1," 6,520 "," 6,480 ",1931,4,"E1"," -   ",NA,0,6480,6520
"90",2,"BATHGATE                 ","30  WAREHOUSES                              ","4",2924,10,NA,"E1","1888 BATHGATE AVENUE                     ","            ",10457,0,1,1," 9,240 "," 7,225 ",1990,4,"E1"," -   ",NA,0,7225,9240
"91",2,"BATHGATE                 ","31  COMMERCIAL VACANT LAND                  ","4",2899,49,NA,"V1","412 EAST 175 STREET                      ","            ",10457,0,0,0," 2,708 "," -   ",0,4,"V1"," 305,475 ",NA,305475,NA,2708
"92",2,"BATHGATE                 ","31  COMMERCIAL VACANT LAND                  ","4",2900,28,NA,"V1","4145 PARK AVENUE                         ","            ",10457,0,0,0," 2,000 "," -   ",0,4,"V1"," 1,000 ",NA,1000,NA,2000
"93",2,"BATHGATE                 ","31  COMMERCIAL VACANT LAND                  ","4",2900,28,NA,"V1","4145 PARK AVENUE                         ","            ",10457,0,0,0," 2,000 "," -   ",0,4,"V1"," 75,000 ",NA,75000,NA,2000
"94",2,"BATHGATE                 ","31  COMMERCIAL VACANT LAND                  ","4",3027,1,NA,"V1","4215 PARK AVENUE                         ","            ",10457,0,12,12," 58,771 "," -   ",1943,4,"V1"," 6,927,600 ",NA,6927600,NA,58771
"95",2,"BATHGATE                 ","31  COMMERCIAL VACANT LAND                  ","4",3028,13,NA,"V9","WEBSTER AVENUE                           ","            ",0,0,0,0," 5,945 "," -   ",0,4,"V9"," 813,897 ",NA,813897,NA,5945
"96",2,"BATHGATE                 ","31  COMMERCIAL VACANT LAND                  ","4",3034,23,NA,"V1","448 EAST 178 STREET                      ","            ",10457,0,0,0," 2,598 "," -   ",0,4,"V1"," -   ",NA,0,NA,2598
"97",2,"BATHGATE                 ","31  COMMERCIAL VACANT LAND                  ","4",3034,24,NA,"V1","N/A EAST 178 STREET                      ","            ",10457,0,0,0," 3,240 "," -   ",0,4,"V1"," -   ",NA,0,NA,3240
"98",2,"BATHGATE                 ","31  COMMERCIAL VACANT LAND                  ","4",3048,39,NA,"V1","4439 3 AVENUE                            ","            ",10457,0,0,0," 6,388 "," -   ",0,4,"V1"," -   ",NA,0,NA,6388
"99",2,"BATHGATE                 ","32  HOSPITAL AND HEALTH FACILITIES          ","4",3051,45,NA,"I5","4487 3 AVENUE                            ","            ",10457,0,1,1," 19,980 "," 67,815 ",1999,4,"I5"," -   ",NA,0,67815,19980
"100",2,"BATHGATE                 ","32  HOSPITAL AND HEALTH FACILITIES          ","4",3053,78,NA,"I9","2342 WASHINGTON AVENUE                   ","            ",10458,103,0,103," 5,607 "," 17,605 ",1931,4,"I9"," 2,600,000 ",NA,2600000,17605,5607
"101",2,"BATHGATE                 ","41  TAX CLASS 4 - OTHER                     ","4",2909,26,NA,"Z9","1893 WASHINGTON AVENUE                   ","            ",10457,0,0,0," 2,673 "," -   ",0,4,"Z9"," 1,600,000 ",NA,1600000,NA,2673
"102",2,"BAYCHESTER               ","01  ONE FAMILY DWELLINGS                    ","1",4707,20,NA,"A5","1139 EAST 212TH STREET                   ","            ",10469,1,0,1," 3,203 "," 1,890 ",1945,1,"A5"," 365,000 ",NA,365000,1890,3203
"103",2,"BAYCHESTER               ","01  ONE FAMILY DWELLINGS                    ","1",4707,59,NA,"A5","1108 EAST 213TH STREET                   ","            ",10469,1,0,1," 1,494 "," 1,512 ",1950,1,"A5"," 382,000 ",NA,382000,1512,1494
"104",2,"BAYCHESTER               ","01  ONE FAMILY DWELLINGS                    ","1",4707,60,NA,"A5","1110 EAST 213 STREET                     ","            ",10469,1,0,1," 1,614 "," 1,512 ",1950,1,"A5"," 80,000 ",NA,80000,1512,1614
"105",2,"BAYCHESTER               ","01  ONE FAMILY DWELLINGS                    ","1",4709,50,NA,"A5","1142 EAST 215 STREET                     ","            ",10469,1,0,1," 1,710 "," 1,732 ",1945,1,"A5"," 393,000 ",NA,393000,1732,1710
"106",2,"BAYCHESTER               ","01  ONE FAMILY DWELLINGS                    ","1",4711,99,NA,"A5","1315 HICKS STREET                        ","            ",10469,1,0,1," 1,710 "," 1,701 ",1950,1,"A5"," 330,000 ",NA,330000,1701,1710
"107",2,"BAYCHESTER               ","01  ONE FAMILY DWELLINGS                    ","1",4716,48,NA,"A1","1135 EAST 221ST STREET                   ","            ",10469,1,0,1," 4,343 "," 1,284 ",1920,1,"A1"," -   ",NA,0,1284,4343
"108",2,"BAYCHESTER               ","01  ONE FAMILY DWELLINGS                    ","1",4723,3,NA,"A2","3483 MICKLE AVENUE                       ","            ",10469,1,0,1," 1,918 "," 1,024 ",1945,1,"A2"," 299,000 ",NA,299000,1024,1918
"109",2,"BAYCHESTER               ","01  ONE FAMILY DWELLINGS                    ","1",4723,5,NA,"A2","3479 MICKLE AVENUE                       ","            ",10469,1,0,1," 1,918 "," 1,024 ",1945,1,"A2"," 556,247 ",NA,556247,1024,1918
"110",2,"BAYCHESTER               ","01  ONE FAMILY DWELLINGS                    ","1",4723,6,NA,"A2","3477 MICKLE AVE                          ","            ",10469,1,0,1," 1,918 "," 1,024 ",1945,1,"A2"," 328,570 ",NA,328570,1024,1918
"111",2,"BAYCHESTER               ","01  ONE FAMILY DWELLINGS                    ","1",4723,6,NA,"A2","3477 MICKLE AVENUE                       ","            ",10469,1,0,1," 1,918 "," 1,024 ",1945,1,"A2"," 156,750 ",NA,156750,1024,1918
"112",2,"BAYCHESTER               ","01  ONE FAMILY DWELLINGS                    ","1",4724,6,NA,"A2","3487 KINGSLAND AVENUE                    ","            ",10469,1,0,1," 2,288 "," 1,480 ",1925,1,"A2"," 330,000 ",NA,330000,1480,2288
"113",2,"BAYCHESTER               ","01  ONE FAMILY DWELLINGS                    ","1",4728,106,NA,"A5","3416 KINGSLAND AVENUE                    ","            ",10469,1,0,1," 1,740 "," 1,224 ",1960,1,"A5"," 433,000 ",NA,433000,1224,1740
"114",2,"BAYCHESTER               ","01  ONE FAMILY DWELLINGS                    ","1",4730,15,NA,"A2","3427 WICKHAM AVENUE                      ","            ",10469,1,0,1," 2,375 "," 2,565 ",1920,1,"A2"," 415,000 ",NA,415000,2565,2375
"115",2,"BAYCHESTER               ","01  ONE FAMILY DWELLINGS                    ","1",4730,24,NA,"A2","3411 WICKHAM AVENUE                      ","            ",10469,1,0,1," 4,750 "," 2,046 ",1899,1,"A2"," -   ",NA,0,2046,4750
